total_gasto;media_gasto;qtd_transacoes;max_gasto
-0.024075597963900287;0.2958735053054697;-0.2234378512662468;-0.05320021196378376
-0.03523941709014958;-0.13065682449035357;-0.10660015441041466;-0.12525352489994016
0.17785498527326224;-0.13160205524422508;1.744827964997387;-0.052604112025781524
-0.015372410028474299;0.0457424489876131;-0.13356269983868363;0.0792450753364278
-0.0348936181098931;-0.16870433286130204;-0.034700033268364114;-0.2561733091330062
-0.05178221016636617;-0.16922552326599702;-0.23242536640900313;-0.1564216463894624
-0.05157493731343941;-0.21563418068634857;-0.17850027555246523;-0.36647957292934946
0.001398722493834857;0.1295129668354301;-0.11558766955317099;0.05619160461583926
-0.025332718881288303;0.01810335583836607;-0.16052524526695258;0.010896555563339105
-0.03992894694697243;-0.21038267717036307;0.037200087873686435;-0.19036729447182668
-0.056973502604950245;-0.254175805905684;-0.28635045726554104;-0.4057324333629595
-0.0425282812953201;-0.09135089435111919;-0.19647530583797784;-0.09593139031519901
-0.03770730651895437;-0.1405022859219065;-0.11558766955317099;-0.10919301151656072
-0.05111100018327278;-0.19155330454754685;-0.20546282098073418;-0.30317760531956295
-0.03951726322926606;-0.10090720982139874;-0.1695127604097089;-0.09593139031519901
-0.03126945596459762;-0.10455075231357776;-0.10660015441041466;-0.20275933619373712
-0.05249463867978535;0.04488998020884585;-0.27736294212278473;-0.22839804320458626
0.05673738768177787;-0.08956983424961674;0.46860081472598974;-0.20275933619373712
-0.050570910564365384;0.026962330904977575;-0.2683754269800284;-0.24591782632866652
-0.054572471579666035;-0.20416010902734202;-0.25040039669451575;-0.311723840989846
-0.03626790351112058;-0.06885600705864371;-0.1695127604097089;-0.20275933619373712
-0.031844922117406686;0.07449953026705972;-0.20546282098073418;0.5368959954800849
-0.04972267038660145;-0.12859553286476597;-0.23242536640900313;-0.21119233424138892
-0.043018123843973514;-0.17204679976521292;-0.12457518469592731;-0.2561733091330062
-0.05449593552550347;-0.1537117038862567;-0.2683754269800284;-0.3340508816784605
-0.008521636545048488;-0.11475573684210114;0.08213766358746803;-0.20275933619373712
-0.04646971105449766;0.09317239935676382;-0.25938791183727206;-0.12477493570240429
-0.005663070981638239;-0.10123029933902417;0.07315014844471171;-0.24549051454515236
-0.05658108567343053;-0.19998541141899126;-0.28635045726554104;-0.3773161997592684
-0.04247888987100702;-0.10604894307128496;-0.18748779069522153;-0.23526708012457623
-0.005888489429518743;0.19711202066169098;-0.16052524526695258;0.18182126896900008
0.0021483273481348567;-0.018775075073297485;-0.00773748784009516;-0.0627698593555832
-0.05354826338839957;-0.027859605773101412;-0.27736294212278473;-0.24549051454515236
-0.032619016148636104;-0.1654004260848756;-0.01672500298285148;-0.06174644763406681
0.019726274982655043;-0.17151759391263754;0.6303760872956036;-0.20275933619373712
-0.04465574165977343;0.29924529548372847;-0.2683754269800284;-0.04038085845835919
-0.05270666184293578;-0.2480439121012957;-0.08862512412490203;-0.3730836765435607
0.015197606562722829;-0.024879032214689543;0.06416263330195539;0.5362122966264623
-0.0479007051280846;-0.019894025230132686;-0.25040039669451575;-0.1974179388998102
-0.03738416740361573;-0.14476049067593244;-0.10660015441041466;-0.12157009732604815
-0.05523704293045928;-0.14446470386463647;-0.27736294212278473;-0.30349167948044586
-0.05702867701562257;-0.261795056859828;-0.28635045726554104;-0.40972779853881686
-0.05393743476635033;0.16508671985978088;-0.28635045726554104;-0.18588052074492808
-0.017328918234940767;0.2250017387264588;-0.19647530583797784;0.22348416786162995
-0.012847251331693585;0.06511517547779322;-0.13356269983868363;0.4232524266544962
-0.05543921141277305;-0.19713192723812556;-0.2683754269800284;-0.3288141757714945
